NAME	DESCRIPTION	TFH_Rep1	TFH_Rep2	TH1_Rep1	TH1_Rep2
Eif2s1	na	6.5502717963946	6.57790861613038	6.44728665244575	6.33132448872595
Eif2ak3	na	3.28628925751005	3.24012327743747	4.20770379986112	4.32730895028541
Eif2b4	na	6.95143016811294	6.82469975549289	6.48528959199762	6.43385802237044
Eif3a	na	8.47435345047765	8.31941511809464	8.07469406513919	8.94564878096124
Ddx19a	na	5.62986787123145	5.83823833410283	5.22782887351142	4.71128957841934
Eif4a1	na	10.5316321695881	10.4271295472846	10.316553458026	10.1528746534886
Eif4a2	na	8.90217825703161	8.70565687577376	8.64420667963655	8.71871633987886
Eif4e	na	6.09537104222246	5.98015683208956	5.73476752984983	5.5169886123832
Eif4ebp1	na	2.74042981680448	2.51201037650751	3.15798017966012	2.79845279887585
Eif4ebp2	na	6.69801515932997	6.75128445300854	6.2841176584069	6.35101746045529
Eif4g2	na	10.4267804634535	10.5123699942261	10.2432244899207	10.3153649192324
Cela2a	na	0	0.0493971272797688	0	0
Elf1	na	5.76682572371632	5.78053879642675	5.27218414085553	5.03532358893659
Elf3	na	0	0	0.100378012827192	0.150104817819257
Elf5	na	0	0	0.0457596264043623	0
Elk1	na	4.6129773728601	4.3466672034896	4.17098365054657	3.36259041496859
Elk3	na	4.49302910166021	4.36817580079152	4.24376013085305	4.0091034422781
Elk4	na	7.45215392209941	7.53757293044248	6.29991495098062	6.00471557490151
Ell	na	2.72756100603012	2.61542528961312	2.54158515364087	2.97602254704899
Aimp1	na	4.48643392623121	4.48705354482239	4.44732852994686	4.95006971566207
Emb	na	6.28726652664074	6.04020568090788	5.43070857304535	5.47047158864402
Emd	na	7.396175399641	7.19126198818312	7.48281235839869	7.18878198831254
Mark2	na	5.80125707927316	5.57588153004301	5.68486420108281	5.55216409961836
Emp1	na	4.8557268825875	4.91529274671402	7.21271735962516	6.86680361195216
Emp3	na	6.81259707156122	6.99513977391942	9.1486753114519	8.28079974289037
Enah	na	0	0.00990480475464368	0.0272258973619434	0.0410571799807713
Enam	na	0	0.0303744337499642	0.0279033965186922	0
Enc1	na	3.94715058210588	4.26465264650869	3.82247488804783	4.6866238860672
Endog	na	3.49025651482479	3.32769095746797	2.96657609911539	2.87374313482636
Eng	na	0.273957219492658	0.186727447883086	0.316728867311261	0.376079805504875
Eno1	na	4.59689909234246	4.85564494737307	5.46291897274782	4.32042691411377
Eno2	na	2.3198196507423	1.79563867519751	2.40810801553577	2.71882574169713
Eno3	na	3.39351477296049	2.96843601489121	3.61843813255533	3.59330175214429
Eomes	na	0.851895378926413	0.535799713104045	0.872564699907025	0.77314139282065
Epas1	na	1.56013265891637	1.73721606976998	4.22714035131499	4.28009740945699
Stom	na	3.89585439301463	3.68341639786758	4.88561353124334	4.52239194723839
Epc1	na	4.15901541992171	4.1897590408016	3.89474282083319	3.81890735473521
Epha1	na	0.407414379147371	0.409867613522731	1.07916458323032	0.690329655045245
Epha2	na	0.0345931519749553	0.0388721009757053	0.0879085475568731	0.251847959364047
Epha3	na	0	0	0.00171227731011691	0.00260488564326445
Epha7	na	0	0	0	0.00614072889329236
Epha8	na	0.0704998077440808	0.0399439876710286	0.33189989155358	0.371944426926823
Ephb2	na	0.0345157209118347	0.0290164999824872	0.0134746264483688	0.0602646083568275
Ephb3	na	0.0773902288639691	0	0	0.0611697083080627
Ephb6	na	3.38537448527776	3.41275737190309	2.73509133832411	3.45600286298765
Ephx1	na	5.47187070355507	5.16090094604215	3.29448421495257	2.18802704786606
Ephx2	na	0	0.0326043248533073	0	0
Stx2	na	1.973590924679	1.90511437675663	1.8024364151846	1.87759711757571
Epm2a	na	0	0	0	0.00678015318291752
Epn1	na	6.71432548703916	6.54431089813698	6.55605593099261	6.37636798551731
Epn2	na	0.247012614935123	0.236520476313799	0.247581596378994	0.260475942225365
Epor	na	0.237669060587219	0.26488203699172	0.354633310640773	0
Eps15	na	5.0059138019305	4.97261225263017	4.5850284663861	4.6820461797864
Eps15l1	na	4.26199616846209	4.08825475880915	4.13421000853105	4.05722784705836
Eps8	na	0.0324882346532982	0.0496686257537123	0.156611143063281	0.274447734871581
Epx	na	0.236513926600803	0.0930979585019787	0	0.065645461440349
Nr2f6	na	3.44479855533934	3.78122345116893	3.34326446509414	3.05547953901496
Erbb2	na	0	0	0.0595594886793106	0.0601542751883341
Erbb3	na	2.34721296160043	2.28318475994027	2.39927890588544	2.67567294687158
Ercc1	na	4.78549849755472	4.67554703544715	4.73960813469379	4.74565570773937
Ercc2	na	4.81395608837227	4.81733326934155	4.44499901729832	4.3667656211044
Ercc3	na	4.45363310698071	4.36767840474314	4.31050975258931	4.4263744450724
Erf	na	5.30930698623506	5.08477100735794	4.81419006756282	3.84453785440568
Erg	na	0.00627112634513935	0.00353201650152519	0.00974620713819398	0
Erh	na	5.95099748161828	6.27741613746731	6.3728182374479	5.34469447964893
Esd	na	4.68984188830974	5.28107091538127	4.9388443417489	5.55763777076859
Ptprv	na	5.03155219111944	4.89585957839579	5.45035679431886	5.66088899187699
Amz2	na	5.90839833174962	5.86585393825299	5.65864268458611	5.48094907218862
Gnb1l	na	1.28027780302322	1.14087633957555	1.03734850265589	1.16236049296656
Esr1	na	0.0183354629961012	0.0143939051150716	0.00949452055515164	0.0115211125095448
Esr2	na	0.0680222469261346	0.0478777102049972	0.0701706505194435	0.0135701655539579
Smarcad1	na	4.15005997432656	3.92575153932591	3.52181158225764	3.14427573171169
Khdrbs3	na	0	0.00466292920821277	0.0128579891215679	0
Etohd2	na	3.03588156107062	2.7171209575708	2.40339198315034	2.20630285810163
Fgd6	na	0.263921592584697	0.316822091357478	0.244501294838442	0.328230779166378
Drosha	na	4.59941081380277	4.42394250356234	3.97915746644172	3.84385281142684
Chchd2	na	7.07255211029114	6.99989533618682	7.26237879641534	7.33206677133995
Celf2	na	4.28424181655177	4.1922268527146	4.07765158265882	3.39695854949065
Etv1	na	0	0.00643095649500941	0	0
Etv6	na	3.37696439619424	3.02010370573464	2.53462074038481	2.36631597391763
Mpzl2	na	0.99755069391617	0.512026459871696	0.447003236593499	0.49897805409063
